"director_id","company_id","director","gender","company","revenue","sector","edge"
556,32,"Joseph Purcell","male","Glanbia Plc",2382.1,"Consumer Non-Cyclicals","0"
559,32,"Julie O'Neill","female","Glanbia Plc",2382.1,"Consumer Non-Cyclicals","0"
560,32,"Justin Phillip Crowley","male","Glanbia Plc",2382.1,"Consumer Non-Cyclicals","0"
561,32,"Justin Richard Loasby","male","Glanbia Plc",2382.1,"Consumer Non-Cyclicals","0"
566,32,"Kenneth Neison","male","Glanbia Plc",2382.1,"Consumer Non-Cyclicals","0"
567,32,"Ken Slattery","male","Glanbia Plc",2382.1,"Consumer Non-Cyclicals","0"
568,32,"Kent Atkinson","male","Glanbia Plc",2382.1,"Consumer Non-Cyclicals","0"
570,32,"Kevin Barry","male","Glanbia Plc",2382.1,"Consumer Non-Cyclicals","0"
583,32,"Kieran Breen","male","Glanbia Plc",2382.1,"Consumer Non-Cyclicals","0"
584,32,"Kieran Francis Murphy","male","Glanbia Plc",2382.1,"Consumer Non-Cyclicals","0"
591,32,"Kyran Mclaughlin","male","Glanbia Plc",2382.1,"Consumer Non-Cyclicals","0"
593,32,"Laurence Crowley","male","Glanbia Plc",2382.1,"Consumer Non-Cyclicals","0"
597,32,"Leonard John Patrick O'Hagan","male","Glanbia Plc",2382.1,"Consumer Non-Cyclicals","0"
599,32,"Leslie Buckley","female","Glanbia Plc",2382.1,"Consumer Non-Cyclicals","0"
604,32,"Liam Herlihy","male","Glanbia Plc",2382.1,"Consumer Non-Cyclicals","1"
607,32,"Linda Hickey","female","Glanbia Plc",2382.1,"Consumer Non-Cyclicals","0"
609,32,"Lorenzo Giuseppe Fraquelli","male","Glanbia Plc",2382.1,"Consumer Non-Cyclicals","0"
613,32,"Louise Phelan","female","Glanbia Plc",2382.1,"Consumer Non-Cyclicals","0"
617,32,"Lucy Gaffney","female","Glanbia Plc",2382.1,"Consumer Non-Cyclicals","0"
618,32,"Maeve Catherine Carton","female","Glanbia Plc",2382.1,"Consumer Non-Cyclicals","0"
624,32,"Mark Bourke","male","Glanbia Plc",2382.1,"Consumer Non-Cyclicals","0"
625,32,"Mark Garvey","male","Glanbia Plc",2382.1,"Consumer Non-Cyclicals","1"
628,32,"Mark Towe","male","Glanbia Plc",2382.1,"Consumer Non-Cyclicals","0"
631,32,"Martin Keane","male","Glanbia Plc",2382.1,"Consumer Non-Cyclicals","1"
638,32,"Matt Mcnulty","male","Glanbia Plc",2382.1,"Consumer Non-Cyclicals","0"
639,32,"Matt Merrick","male","Glanbia Plc",2382.1,"Consumer Non-Cyclicals","1"
646,32,"Mella Frewen","female","Glanbia Plc",2382.1,"Consumer Non-Cyclicals","0"
648,32,"Michael Anthony Mcnulty","male","Glanbia Plc",2382.1,"Consumer Non-Cyclicals","0"
649,32,"Michael Berkery","male","Glanbia Plc",2382.1,"Consumer Non-Cyclicals","0"
651,32,"Michael Cawley","male","Glanbia Plc",2382.1,"Consumer Non-Cyclicals","0"
653,32,"Michael Christopher Dowling","male","Glanbia Plc",2382.1,"Consumer Non-Cyclicals","0"
656,32,"Michael Donnelly","male","Glanbia Plc",2382.1,"Consumer Non-Cyclicals","0"
660,32,"Michael Francis Carvill","male","Glanbia Plc",2382.1,"Consumer Non-Cyclicals","0"
662,32,"Michael Griffin","male","Glanbia Plc",2382.1,"Consumer Non-Cyclicals","0"
669,32,"Michael Joseph Mckenna","male","Glanbia Plc",2382.1,"Consumer Non-Cyclicals","0"
671,32,"Michael Keane","male","Glanbia Plc",2382.1,"Consumer Non-Cyclicals","1"
675,32,"Michael O'Leary","male","Glanbia Plc",2382.1,"Consumer Non-Cyclicals","0"
677,32,"Michael Patrick Horgan","male","Glanbia Plc",2382.1,"Consumer Non-Cyclicals","0"
683,32,"Michael Teahan","male","Glanbia Plc",2382.1,"Consumer Non-Cyclicals","0"
688,32,"Mohammed Al Ghurair","male","Glanbia Plc",2382.1,"Consumer Non-Cyclicals","0"
689,32,"Montie Brewer","male","Glanbia Plc",2382.1,"Consumer Non-Cyclicals","0"
691,32,"Myles Lee","male","Glanbia Plc",2382.1,"Consumer Non-Cyclicals","0"
702,32,"Nicanor Restrepo","male","Glanbia Plc",2382.1,"Consumer Non-Cyclicals","0"
705,32,"Nicholas Hartery","male","Glanbia Plc",2382.1,"Consumer Non-Cyclicals","0"
707,32,"Nicola Shaw","female","Glanbia Plc",2382.1,"Consumer Non-Cyclicals","0"
708,32,"Nigel Northridge","male","Glanbia Plc",2382.1,"Consumer Non-Cyclicals","0"
713,32,"Norman Witherow","male","Glanbia Plc",2382.1,"Consumer Non-Cyclicals","0"
714,32,"Oliver Tattan","male","Glanbia Plc",2382.1,"Consumer Non-Cyclicals","0"
716,32,"Owen Killian","male","Glanbia Plc",2382.1,"Consumer Non-Cyclicals","0"
719,32,"Padraig Mcmanus","male","Glanbia Plc",2382.1,"Consumer Non-Cyclicals","0"
720,32,"Padraig O Riordain","male","Glanbia Plc",2382.1,"Consumer Non-Cyclicals","0"
721,32,"Padraig Walshe","male","Glanbia Plc",2382.1,"Consumer Non-Cyclicals","0"
723,32,"Pascal Taggart","male","Glanbia Plc",2382.1,"Consumer Non-Cyclicals","0"
724,32,"Pat Butler","female","Glanbia Plc",2382.1,"Consumer Non-Cyclicals","0"
733,32,"Patrick Gerard Flahive","male","Glanbia Plc",2382.1,"Consumer Non-Cyclicals","0"
734,32,"Patrick Gleeson","male","Glanbia Plc",2382.1,"Consumer Non-Cyclicals","1"
735,32,"Patrick Haren","male","Glanbia Plc",2382.1,"Consumer Non-Cyclicals","0"
741,32,"Patrick Kelly","male","Glanbia Plc",2382.1,"Consumer Non-Cyclicals","0"
742,32,"Patrick Kennedy","male","Glanbia Plc",2382.1,"Consumer Non-Cyclicals","0"
746,32,"Patrick Mceniff","male","Glanbia Plc",2382.1,"Consumer Non-Cyclicals","0"
749,32,"Patrick Mulvihill","male","Glanbia Plc",2382.1,"Consumer Non-Cyclicals","0"
750,32,"Patrick Murphy","male","Glanbia Plc",2382.1,"Consumer Non-Cyclicals","1"
753,32,"Patrick O'Sullivan","male","Glanbia Plc",2382.1,"Consumer Non-Cyclicals","0"
754,32,"Patrick Purcell","male","Glanbia Plc",2382.1,"Consumer Non-Cyclicals","0"
756,32,"Patrick Ryan","male","Glanbia Plc",2382.1,"Consumer Non-Cyclicals","0"
758,32,"Patrick Vincent Landy","male","Glanbia Plc",2382.1,"Consumer Non-Cyclicals","0"
762,32,"Paul Carroll","male","Glanbia Plc",2382.1,"Consumer Non-Cyclicals","0"
765,32,"Paul Dowling","male","Glanbia Plc",2382.1,"Consumer Non-Cyclicals","0"
770,32,"Paul Haran","male","Glanbia Plc",2382.1,"Consumer Non-Cyclicals","1"
777,32,"Paul M Connolly","male","Glanbia Plc",2382.1,"Consumer Non-Cyclicals","0"
783,32,"Paul Stecko","male","Glanbia Plc",2382.1,"Consumer Non-Cyclicals","0"
790,32,"Peter Furlong","male","Glanbia Plc",2382.1,"Consumer Non-Cyclicals","0"
799,32,"Peter Lennon","male","Glanbia Plc",2382.1,"Consumer Non-Cyclicals","0"
800,32,"Peter Lynch","male","Glanbia Plc",2382.1,"Consumer Non-Cyclicals","0"
803,32,"Peter Priestley","male","Glanbia Plc",2382.1,"Consumer Non-Cyclicals","0"
807,32,"Peter Wilson","male","Glanbia Plc",2382.1,"Consumer Non-Cyclicals","0"
820,32,"Philip Toomey","male","Glanbia Plc",2382.1,"Consumer Non-Cyclicals","0"
825,32,"Prem Wasta","male","Glanbia Plc",2382.1,"Consumer Non-Cyclicals","0"
830,32,"Richard Alexander Milliken","male","Glanbia Plc",2382.1,"Consumer Non-Cyclicals","0"
838,32,"Richard Holroyd","male","Glanbia Plc",2382.1,"Consumer Non-Cyclicals","0"
845,32,"Richie Boucher","male","Glanbia Plc",2382.1,"Consumer Non-Cyclicals","0"
847,32,"Robert Arnott","male","Glanbia Plc",2382.1,"Consumer Non-Cyclicals","0"
850,32,"Robert Fredrik Martin Adair","male","Glanbia Plc",2382.1,"Consumer Non-Cyclicals","0"
852,32,"Robert Graham Ferguson","male","Glanbia Plc",2382.1,"Consumer Non-Cyclicals","0"
854,32,"Robert Johnston","male","Glanbia Plc",2382.1,"Consumer Non-Cyclicals","0"
856,32,"Robert N Kennedy","male","Glanbia Plc",2382.1,"Consumer Non-Cyclicals","0"
858,32,"Roberto Newell","male","Glanbia Plc",2382.1,"Consumer Non-Cyclicals","0"
860,32,"Robin Phipps","female","Glanbia Plc",2382.1,"Consumer Non-Cyclicals","0"
864,32,"Roger Conan","male","Glanbia Plc",2382.1,"Consumer Non-Cyclicals","0"
876,32,"Rory Byrne","male","Glanbia Plc",2382.1,"Consumer Non-Cyclicals","0"
879,32,"Rose Hynes","female","Glanbia Plc",2382.1,"Consumer Non-Cyclicals","0"
880,32,"Rosemary P Thorne","female","Glanbia Plc",2382.1,"Consumer Non-Cyclicals","0"
881,32,"Rose Mchugh","female","Glanbia Plc",2382.1,"Consumer Non-Cyclicals","0"
886,32,"Russell Grant Shiels","male","Glanbia Plc",2382.1,"Consumer Non-Cyclicals","0"
888,32,"Ryan Cara","male","Glanbia Plc",2382.1,"Consumer Non-Cyclicals","0"
889,32,"Saeed Al Mazrooei","male","Glanbia Plc",2382.1,"Consumer Non-Cyclicals","0"
891,32,"Sam Mencoff","male","Glanbia Plc",2382.1,"Consumer Non-Cyclicals","0"
896,32,"Seamus Taaffe","male","Glanbia Plc",2382.1,"Consumer Non-Cyclicals","0"
898,32,"Sean Bugler","male","Glanbia Plc",2382.1,"Consumer Non-Cyclicals","0"
902,32,"Sean Dorgan","male","Glanbia Plc",2382.1,"Consumer Non-Cyclicals","0"
910,32,"Shane Reihill","male","Glanbia Plc",2382.1,"Consumer Non-Cyclicals","0"
915,32,"Sofia Bianchi","female","Glanbia Plc",2382.1,"Consumer Non-Cyclicals","0"
917,32,"Stan Mccarthy","male","Glanbia Plc",2382.1,"Consumer Non-Cyclicals","0"
918,32,"Stephen Gerard Glancey","male","Glanbia Plc",2382.1,"Consumer Non-Cyclicals","0"
920,32,"Stephen Kenneth Smith","male","Glanbia Plc",2382.1,"Consumer Non-Cyclicals","0"
926,32,"Steven Mctiernan","male","Glanbia Plc",2382.1,"Consumer Non-Cyclicals","0"
927,32,"Stewart Gilliland","male","Glanbia Plc",2382.1,"Consumer Non-Cyclicals","0"
929,32,"Stewart Kenny","male","Glanbia Plc",2382.1,"Consumer Non-Cyclicals","0"
932,32,"Terence Buckley","male","Glanbia Plc",2382.1,"Consumer Non-Cyclicals","0"
933,32,"Terence Fitzpatrick","male","Glanbia Plc",2382.1,"Consumer Non-Cyclicals","0"
939,32,"Thomas Brodin","male","Glanbia Plc",2382.1,"Consumer Non-Cyclicals","0"
949,32,"Thomas Moran","male","Glanbia Plc",2382.1,"Consumer Non-Cyclicals","0"
950,32,"Thomas O'Mahony","male","Glanbia Plc",2382.1,"Consumer Non-Cyclicals","0"
959,32,"Thor Kristian Haugnaess","male","Glanbia Plc",2382.1,"Consumer Non-Cyclicals","0"
963,32,"Tom Considine","male","Glanbia Plc",2382.1,"Consumer Non-Cyclicals","0"
964,32,"Tom Grace","male","Glanbia Plc",2382.1,"Consumer Non-Cyclicals","0"
965,32,"Tom Hickey","male","Glanbia Plc",2382.1,"Consumer Non-Cyclicals","0"
966,32,"Tom Murphy","male","Glanbia Plc",2382.1,"Consumer Non-Cyclicals","0"
967,32,"Tom Purcell","male","Glanbia Plc",2382.1,"Consumer Non-Cyclicals","0"
969,32,"Tony Mccluskey","male","Glanbia Plc",2382.1,"Consumer Non-Cyclicals","0"
972,32,"Ulric Jerome","male","Glanbia Plc",2382.1,"Consumer Non-Cyclicals","0"
973,32,"Utz-Hellmuth Felcht","male","Glanbia Plc",2382.1,"Consumer Non-Cyclicals","0"
974,32,"Vakha Alvievich Sobraliev","male","Glanbia Plc",2382.1,"Consumer Non-Cyclicals","0"
979,32,"Vincent C. Crowley","male","Glanbia Plc",2382.1,"Consumer Non-Cyclicals","0"
980,32,"Vincent Gorman","male","Glanbia Plc",2382.1,"Consumer Non-Cyclicals","1"
982,32,"Vincent Sheridan","male","Glanbia Plc",2382.1,"Consumer Non-Cyclicals","0"
985,32,"Wilbur L Ross Jr","male","Glanbia Plc",2382.1,"Consumer Non-Cyclicals","0"
988,32,"William Carroll","male","Glanbia Plc",2382.1,"Consumer Non-Cyclicals","1"
991,32,"William Ignatius O'Mahony","male","Glanbia Plc",2382.1,"Consumer Non-Cyclicals","0"
1001,32,"William Patrick Egan","male","Glanbia Plc",2382.1,"Consumer Non-Cyclicals","0"
1006,32,"William Slattery","male","Glanbia Plc",2382.1,"Consumer Non-Cyclicals","0"
1,55,"Abdul-Jaleel Al-Khalifa","male","Kingspan Group Plc",1790.3,"Consumer Cyclicals ","0"
5,55,"Adrian Toner","male","Kingspan Group Plc",1790.3,"Consumer Cyclicals ","0"
6,55,"Ahmad Buti Saeed Al Muhairbi","male","Kingspan Group Plc",1790.3,"Consumer Cyclicals ","0"
7,55,"Ahmad Sharaf","male","Kingspan Group Plc",1790.3,"Consumer Cyclicals ","0"
9,55,"Aidan Brogan","male","Kingspan Group Plc",1790.3,"Consumer Cyclicals ","0"
17,55,"Alan Graham Martin","male","Kingspan Group Plc",1790.3,"Consumer Cyclicals ","0"
18,55,"Alan John Parsley","male","Kingspan Group Plc",1790.3,"Consumer Cyclicals ","0"
24,55,"Alan Ronald Cook","male","Kingspan Group Plc",1790.3,"Consumer Cyclicals ","0"
29,55,"Albert Manifold","male","Kingspan Group Plc",1790.3,"Consumer Cyclicals ","0"
38,55,"Allan Marshall","male","Kingspan Group Plc",1790.3,"Consumer Cyclicals ","0"
43,55,"Andrew Elliott Macfarlane","male","Kingspan Group Plc",1790.3,"Consumer Cyclicals ","0"
45,55,"Andrew Keating","male","Kingspan Group Plc",1790.3,"Consumer Cyclicals ","0"
47,55,"Andrew Langford","male","Kingspan Group Plc",1790.3,"Consumer Cyclicals ","0"
53,55,"Anne Heraty","female","Kingspan Group Plc",1790.3,"Consumer Cyclicals ","0"
60,55,"Anthony Carragher","male","Kingspan Group Plc",1790.3,"Consumer Cyclicals ","0"
63,55,"Anthony James Kelly","male","Kingspan Group Plc",1790.3,"Consumer Cyclicals ","0"
67,55,"Anthony Lowrie","male","Kingspan Group Plc",1790.3,"Consumer Cyclicals ","0"
72,55,"Anthony Paul James Smurfit","male","Kingspan Group Plc",1790.3,"Consumer Cyclicals ","0"
73,55,"Anthony Stephen Gill","male","Kingspan Group Plc",1790.3,"Consumer Cyclicals ","0"
76,55,"Archie Kane","male","Kingspan Group Plc",1790.3,"Consumer Cyclicals ","0"
91,55,"Brad Martin","male","Kingspan Group Plc",1790.3,"Consumer Cyclicals ","0"
92,55,"Breege O'Donoghue","female","Kingspan Group Plc",1790.3,"Consumer Cyclicals ","0"
93,55,"Breffni Byrne","male","Kingspan Group Plc",1790.3,"Consumer Cyclicals ","0"
98,55,"Brendan Fitzgerald","male","Kingspan Group Plc",1790.3,"Consumer Cyclicals ","0"
108,55,"Brian Anthony Phelan","male","Kingspan Group Plc",1790.3,"Consumer Cyclicals ","0"
114,55,"Brian Conlon","male","Kingspan Group Plc",1790.3,"Consumer Cyclicals ","0"
117,55,"Brian Gerard Hill","male","Kingspan Group Plc",1790.3,"Consumer Cyclicals ","1"
121,55,"Brian John Stewart","male","Kingspan Group Plc",1790.3,"Consumer Cyclicals ","0"
123,55,"Brian Mehigan","male","Kingspan Group Plc",1790.3,"Consumer Cyclicals ","0"
125,55,"Brian O'Cathain","male","Kingspan Group Plc",1790.3,"Consumer Cyclicals ","0"
127,55,"Brian O'Kelly","male","Kingspan Group Plc",1790.3,"Consumer Cyclicals ","0"
129,55,"Brian Raymond Hawkins","male","Kingspan Group Plc",1790.3,"Consumer Cyclicals ","0"
131,55,"Brid Horan","female","Kingspan Group Plc",1790.3,"Consumer Cyclicals ","0"
136,55,"Carl Patrick Mccann","male","Kingspan Group Plc",1790.3,"Consumer Cyclicals ","0"
142,55,"Cathal O'Caoimh","male","Kingspan Group Plc",1790.3,"Consumer Cyclicals ","0"
143,55,"Catherine Duffy","female","Kingspan Group Plc",1790.3,"Consumer Cyclicals ","0"
145,55,"Catriona Mullane","female","Kingspan Group Plc",1790.3,"Consumer Cyclicals ","0"
149,55,"Charles Hubert Gallagher","male","Kingspan Group Plc",1790.3,"Consumer Cyclicals ","0"
151,55,"Charles Mccreevy","male","Kingspan Group Plc",1790.3,"Consumer Cyclicals ","0"
158,55,"Christel Bories","female","Kingspan Group Plc",1790.3,"Consumer Cyclicals ","0"
169,55,"Christoph Mueller","male","Kingspan Group Plc",1790.3,"Consumer Cyclicals ","0"
171,55,"Ciara Mc Cormick[AP]","female","Kingspan Group Plc",1790.3,"Consumer Cyclicals ","0"
173,55,"Coen Bos","male","Kingspan Group Plc",1790.3,"Consumer Cyclicals ","0"
175,55,"Colin Hunt","male","Kingspan Group Plc",1790.3,"Consumer Cyclicals ","0"
176,55,"Colin Patrick Tucker","male","Kingspan Group Plc",1790.3,"Consumer Cyclicals ","0"
177,55,"Colm Barrington","male","Kingspan Group Plc",1790.3,"Consumer Cyclicals ","0"
187,55,"Cormac Mccarthy","male","Kingspan Group Plc",1790.3,"Consumer Cyclicals ","0"
196,55,"Daniel Noel O'Connor","male","Kingspan Group Plc",1790.3,"Consumer Cyclicals ","0"
199,55,"Danuta Gray","female","Kingspan Group Plc",1790.3,"Consumer Cyclicals ","0"
200,55,"Davida Marston","female","Kingspan Group Plc",1790.3,"Consumer Cyclicals ","0"
202,55,"David Begg","male","Kingspan Group Plc",1790.3,"Consumer Cyclicals ","0"
203,55,"David Bonderman","male","Kingspan Group Plc",1790.3,"Consumer Cyclicals ","0"
204,55,"David Byrne","male","Kingspan Group Plc",1790.3,"Consumer Cyclicals ","1"
206,55,"David Doyle","male","Kingspan Group Plc",1790.3,"Consumer Cyclicals ","0"
207,55,"David E. Sanders","male","Kingspan Group Plc",1790.3,"Consumer Cyclicals ","0"
208,55,"David Farrell","male","Kingspan Group Plc",1790.3,"Consumer Cyclicals ","0"
209,55,"David Gallagher","male","Kingspan Group Plc",1790.3,"Consumer Cyclicals ","0"
213,55,"David Harrison","male","Kingspan Group Plc",1790.3,"Consumer Cyclicals ","0"
215,55,"David Howard Thomas","male","Kingspan Group Plc",1790.3,"Consumer Cyclicals ","0"
216,55,"David Kennedy","male","Kingspan Group Plc",1790.3,"Consumer Cyclicals ","0"
220,55,"David Mccann","male","Kingspan Group Plc",1790.3,"Consumer Cyclicals ","0"
224,55,"David Paige","male","Kingspan Group Plc",1790.3,"Consumer Cyclicals ","0"
227,55,"David Quirke","male","Kingspan Group Plc",1790.3,"Consumer Cyclicals ","0"
234,55,"Declan Gerard Francis Mckeon","male","Kingspan Group Plc",1790.3,"Consumer Cyclicals ","0"
235,55,"Declan Giblin","male","Kingspan Group Plc",1790.3,"Consumer Cyclicals ","0"
240,55,"Denis Buckley","male","Kingspan Group Plc",1790.3,"Consumer Cyclicals ","0"
242,55,"Denis Carroll","male","Kingspan Group Plc",1790.3,"Consumer Cyclicals ","0"
245,55,"Denis Francis Wallis","male","Kingspan Group Plc",1790.3,"Consumer Cyclicals ","0"
251,55,"Dennis C. Francis","male","Kingspan Group Plc",1790.3,"Consumer Cyclicals ","0"
260,55,"Dermot Martin","male","Kingspan Group Plc",1790.3,"Consumer Cyclicals ","0"
261,55,"Dermot Mulvihill","male","Kingspan Group Plc",1790.3,"Consumer Cyclicals ","0"
268,55,"Dominic Dodd","male","Kingspan Group Plc",1790.3,"Consumer Cyclicals ","0"
274,55,"Donald A Mcgovern Jnr","male","Kingspan Group Plc",1790.3,"Consumer Cyclicals ","0"
285,55,"Donard Patrick Thomas Gaynor","male","Kingspan Group Plc",1790.3,"Consumer Cyclicals ","0"
289,55,"Eamon Marian Power","male","Kingspan Group Plc",1790.3,"Consumer Cyclicals ","0"
291,55,"Eamonn Rothwell","male","Kingspan Group Plc",1790.3,"Consumer Cyclicals ","0"
303,55,"Elizabeth Headon","female","Kingspan Group Plc",1790.3,"Consumer Cyclicals ","0"
306,55,"Emer Daly","female","Kingspan Group Plc",1790.3,"Consumer Cyclicals ","0"
312,55,"Ernst Johann Bartschi","male","Kingspan Group Plc",1790.3,"Consumer Cyclicals ","0"
317,55,"Eugene Michael Murtagh","male","Kingspan Group Plc",1790.3,"Consumer Cyclicals ","1"
318,55,"Eugene Murtagh","male","Kingspan Group Plc",1790.3,"Consumer Cyclicals ","1"
319,55,"Evelyn Bourke","female","Kingspan Group Plc",1790.3,"Consumer Cyclicals ","0"
323,55,"Fintan Maher","male","Kingspan Group Plc",1790.3,"Consumer Cyclicals ","0"
324,55,"Flor Healy","female","Kingspan Group Plc",1790.3,"Consumer Cyclicals ","0"
328,55,"Francis Devenney","male","Kingspan Group Plc",1790.3,"Consumer Cyclicals ","0"
329,55,"Francis Hackett","male","Kingspan Group Plc",1790.3,"Consumer Cyclicals ","0"
330,55,"Francis James Davis","male","Kingspan Group Plc",1790.3,"Consumer Cyclicals ","0"
333,55,"Frank Browne","male","Kingspan Group Plc",1790.3,"Consumer Cyclicals ","0"
334,55,"Frank Gernon","male","Kingspan Group Plc",1790.3,"Consumer Cyclicals ","0"
337,55,"Frank Murray","male","Kingspan Group Plc",1790.3,"Consumer Cyclicals ","0"
343,55,"Frits Beurskens","male","Kingspan Group Plc",1790.3,"Consumer Cyclicals ","0"
344,55,"Gabriel Smith","male","Kingspan Group Plc",1790.3,"Consumer Cyclicals ","0"
346,55,"Garret Roche","male","Kingspan Group Plc",1790.3,"Consumer Cyclicals ","0"
347,55,"Garry Lyons","male","Kingspan Group Plc",1790.3,"Consumer Cyclicals ","0"
351,55,"Gary Owens","male","Kingspan Group Plc",1790.3,"Consumer Cyclicals ","0"
353,55,"Gavin O'Reilly","male","Kingspan Group Plc",1790.3,"Consumer Cyclicals ","0"
355,55,"Gearoid O'Dea","male","Kingspan Group Plc",1790.3,"Consumer Cyclicals ","0"
356,55,"Geoffrey Doherty","male","Kingspan Group Plc",1790.3,"Consumer Cyclicals ","1"
357,55,"Geoffrey Mc Clay","male","Kingspan Group Plc",1790.3,"Consumer Cyclicals ","0"
359,55,"Geoffrey Vance","male","Kingspan Group Plc",1790.3,"Consumer Cyclicals ","0"
360,55,"George David Golder","male","Kingspan Group Plc",1790.3,"Consumer Cyclicals ","0"
368,55,"Gerard Behan","male","Kingspan Group Plc",1790.3,"Consumer Cyclicals ","0"
370,55,"Gerard Fagan","male","Kingspan Group Plc",1790.3,"Consumer Cyclicals ","0"
371,55,"Gerard Flood","male","Kingspan Group Plc",1790.3,"Consumer Cyclicals ","0"
372,55,"Gerard Mc Gann","male","Kingspan Group Plc",1790.3,"Consumer Cyclicals ","0"
373,55,"Gerard O'Hanlon","male","Kingspan Group Plc",1790.3,"Consumer Cyclicals ","0"
374,55,"Gilbert Mccarthy","male","Kingspan Group Plc",1790.3,"Consumer Cyclicals ","1"
377,55,"Glen Lucken","male","Kingspan Group Plc",1790.3,"Consumer Cyclicals ","0"
386,55,"Hannah Josephine (Siobhan) Talbot","female","Kingspan Group Plc",1790.3,"Consumer Cyclicals ","0"
388,55,"Harry Stratford","male","Kingspan Group Plc",1790.3,"Consumer Cyclicals ","0"
390,55,"Heather-Ann Mcsharry","female","Kingspan Group Plc",1790.3,"Consumer Cyclicals ","0"
391,55,"Helen Kirkpatrick","female","Kingspan Group Plc",1790.3,"Consumer Cyclicals ","1"
394,55,"Henry Mcgarvey","male","Kingspan Group Plc",1790.3,"Consumer Cyclicals ","0"
395,55,"Henry Vincent Corbally","male","Kingspan Group Plc",1790.3,"Consumer Cyclicals ","0"
398,55,"Hugh Edward Mcguire","male","Kingspan Group Plc",1790.3,"Consumer Cyclicals ","0"
400,55,"Hugh James Mccutcheon","male","Kingspan Group Plc",1790.3,"Consumer Cyclicals ","0"
409,55,"Ian Curley","male","Kingspan Group Plc",1790.3,"Consumer Cyclicals ","0"
410,55,"Ian Dunleavy","male","Kingspan Group Plc",1790.3,"Consumer Cyclicals ","0"
412,55,"Ian George Craig","male","Kingspan Group Plc",1790.3,"Consumer Cyclicals ","0"
413,55,"Ian Ireland","male","Kingspan Group Plc",1790.3,"Consumer Cyclicals ","0"
414,55,"Ian Springett","male","Kingspan Group Plc",1790.3,"Consumer Cyclicals ","0"
417,55,"Irial Finan","male","Kingspan Group Plc",1790.3,"Consumer Cyclicals ","0"
430,55,"James C Kenny","male","Kingspan Group Plc",1790.3,"Consumer Cyclicals ","0"
432,55,"James Douglas Agnew","male","Kingspan Group Plc",1790.3,"Consumer Cyclicals ","0"
444,55,"James O'Dwyer","male","Kingspan Group Plc",1790.3,"Consumer Cyclicals ","0"
445,55,"James Osborne","male","Kingspan Group Plc",1790.3,"Consumer Cyclicals ","0"
454,55,"Jan Maarten De Jong","female","Kingspan Group Plc",1790.3,"Consumer Cyclicals ","0"
456,55,"Jeremiah Doheny","male","Kingspan Group Plc",1790.3,"Consumer Cyclicals ","0"
457,55,"Jeremiah Vincent Liston","male","Kingspan Group Plc",1790.3,"Consumer Cyclicals ","0"
459,55,"Jeremy John David Masding","male","Kingspan Group Plc",1790.3,"Consumer Cyclicals ","0"
462,55,"Jerome Joseph Kennedy","male","Kingspan Group Plc",1790.3,"Consumer Cyclicals ","0"
465,55,"Jim O'Hara","male","Kingspan Group Plc",1790.3,"Consumer Cyclicals ","0"
468,55,"Joan Garahy","female","Kingspan Group Plc",1790.3,"Consumer Cyclicals ","0"
469,55,"Joe Walsh","male","Kingspan Group Plc",1790.3,"Consumer Cyclicals ","0"
470,55,"Johan Thijs","male","Kingspan Group Plc",1790.3,"Consumer Cyclicals ","0"
472,55,"John Anthony Cotter","male","Kingspan Group Plc",1790.3,"Consumer Cyclicals ","0"
474,55,"John Bateson","male","Kingspan Group Plc",1790.3,"Consumer Cyclicals ","0"
478,55,"John Brendan Mcguckian","male","Kingspan Group Plc",1790.3,"Consumer Cyclicals ","0"
480,55,"John Bryan","male","Kingspan Group Plc",1790.3,"Consumer Cyclicals ","0"
484,55,"John Callaghan","male","Kingspan Group Plc",1790.3,"Consumer Cyclicals ","0"
493,55,"John Declan Mccourt","male","Kingspan Group Plc",1790.3,"Consumer Cyclicals ","0"
505,55,"John Gallagher","male","Kingspan Group Plc",1790.3,"Consumer Cyclicals ","0"
508,55,"John Hennessy","male","Kingspan Group Plc",1790.3,"Consumer Cyclicals ","0"
509,55,"John Hogan","male","Kingspan Group Plc",1790.3,"Consumer Cyclicals ","0"
512,55,"John Joseph Moloney","male","Kingspan Group Plc",1790.3,"Consumer Cyclicals ","0"
523,55,"John Murphy","male","Kingspan Group Plc",1790.3,"Consumer Cyclicals ","0"
535,55,"John Rockett","male","Kingspan Group Plc",1790.3,"Consumer Cyclicals ","0"
536,55,"John Roger Humber","male","Kingspan Group Plc",1790.3,"Consumer Cyclicals ","0"
539,55,"John Sheehan","male","Kingspan Group Plc",1790.3,"Consumer Cyclicals ","0"
542,55,"John Tracey","male","Kingspan Group Plc",1790.3,"Consumer Cyclicals ","0"
545,55,"John William Kennedy","male","Kingspan Group Plc",1790.3,"Consumer Cyclicals ","0"
550,55,"Joris Jeroen Brams","male","Kingspan Group Plc",1790.3,"Consumer Cyclicals ","0"
556,55,"Joseph Purcell","male","Kingspan Group Plc",1790.3,"Consumer Cyclicals ","0"
559,55,"Julie O'Neill","female","Kingspan Group Plc",1790.3,"Consumer Cyclicals ","0"
560,55,"Justin Phillip Crowley","male","Kingspan Group Plc",1790.3,"Consumer Cyclicals ","0"
561,55,"Justin Richard Loasby","male","Kingspan Group Plc",1790.3,"Consumer Cyclicals ","0"
